,sex,age,ID
28526,M,46.2230649452741,793195
28532,M,46.04833385419586,459766
28537,M,46.34409330027162,2414690
28539,M,46.727105898274104,418916
28541,M,46.036062142680755,632182
28542,M,46.58052053775795,845345
28544,M,46.077943557686694,1639247
28549,M,46.07625479753315,2942701
28550,M,46.74894697866236,1749028
28551,M,45.950610552515336,1920785
28553,M,46.20358780270451,1728037
28555,M,46.35546423090607,1540659
28556,M,45.98022025600617,2251810
28562,M,46.53785114347912,270143
28565,M,45.92268960917804,994191
28566,M,46.113069932078474,1706401
28568,M,45.91041789766294,1133158
28570,M,46.029307102066596,2049494
28574,M,47.67664275896683,3001707
28577,M,46.513307720448914,228821
28584,M,46.09190402935534,1364141
28586,M,46.16170638769857,1499306
28588,M,46.752324498969436,214888
28595,M,46.954075752504316,2229581
28596,M,45.91041789766294,638150
28597,M,46.06229432586451,2477408
28599,M,46.00814119934346,3103039
28600,M,46.06398308601805,1243552
28601,M,46.30131110438503,2529338
28602,M,46.26156883997296,1079619
28605,M,46.02041291085857,1746834
28606,M,47.53467410446171,2813548
28610,M,46.01534663039795,1019128
28612,M,46.86783618306601,2503384
28613,M,46.94991025292435,629673
28615,M,46.68758842108683,1899906
28621,M,46.09190402935534,759482
28623,M,46.001386158729304,161378
28624,M,47.341253850086765,137304
28627,M,45.92268960917804,2386411
28628,M,45.98022025600617,1741839
28629,M,46.7882388526341,1022200
28630,M,46.31403320634046,2917324
28633,M,46.07456603737961,103170
28638,M,46.78655009248056,2441449
28643,M,46.15832886739149,288828
28648,M,45.89645742599429,2364550
28650,M,45.93833884100023,395933
28651,M,46.13378544436128,2735508
28652,M,46.00814119934346,520476
28653,M,46.46377048394816,1674797
28655,M,46.352086710598996,2097536
28659,M,46.00476367903638,699613
28660,M,46.077943557686694,2262400
28667,M,46.0500226143494,997736
28668,M,46.01365787024441,2316628
28669,M,46.10124861100369,904107
28675,M,47.11236963248748,2696377
28678,M,46.18456105057524,1894731
28682,M,45.98022025600617,1771736
28690,M,46.231959136482125,2013428
28691,M,46.662594607616285,2983763
28694,M,45.98022025600617,128617
28697,M,46.52298989092983,126920
28698,M,45.89645742599429,546541
28699,M,45.99418072767482,1344996
28702,M,46.00814119934346,2959173
28704,M,46.71843649429087,2925658
28705,M,46.35760338149994,1332702
28706,M,45.93833884100023,2534356
28707,M,45.94723303220826,489277
28709,M,46.0500226143494,134525
28715,M,46.26201923041329,55695
28716,M,45.99418072767482,2715254
28717,M,45.98022025600617,2086299
28719,M,46.4531875325866,893871
28721,M,46.36266966196056,2023923
28722,M,45.9891144472142,2032231
28725,M,46.17397809921368,3058072
28732,M,46.59110348911952,2075454
28733,M,46.30131110438503,2609129
28744,M,46.018724150705026,2609373
28745,M,46.50734065910764,1651134
28746,M,46.71550936442412,221336
28747,M,46.17949477011462,1921332
28750,M,48.226617824944974,833983
28752,M,46.02210167101211,2489435
28753,M,45.950610552515336,645813
28755,M,45.966259784337524,3024202
28757,M,46.00814119934346,2137400
28760,M,45.994631118115144,1401687
28762,M,45.93833884100023,354139
28765,M,46.146057155876385,2831670
28766,M,45.95229931266888,946785
28767,M,45.98022025600617,1360965
28768,M,46.146057155876385,823739
28770,M,45.99418072767482,1833199
28773,M,46.001386158729304,2273475
28774,M,46.85804121097733,874972
28777,M,46.02210167101211,2176937
28779,M,46.106314891464315,2249168
28781,M,46.275529311641606,1469885
28782,M,46.774278380965455,2126131
28783,M,45.93833884100023,145764
28790,M,45.924378369331585,1625788
28791,M,47.03952734266973,1199421
28792,M,47.56158146531058,1918779
28794,M,51.6929811143399,782912
28795,M,46.60844148109524,1455466
28798,M,46.02041291085857,1133668
28801,M,46.11813621253909,2182476
28804,M,46.4129948777342,2662994
28810,M,46.59279224927306,2343997
28811,M,46.71168145367671,81922
28812,M,47.12036304281485,2195224
28814,M,46.181633920708485,691935
28816,M,45.924378369331585,702144
28817,M,46.50779104954797,2189428
28819,M,45.976842735699094,2099697
28820,M,46.35377547075254,88572
28822,M,46.493380187438994,2315886
28827,M,45.93833884100023,466365
28828,M,46.2632576001265,514199
28833,M,45.98022025600617,1166246
28835,M,47.86375836316794,370815
28837,M,46.81447103581785,2277341
28839,M,47.802287003984645,607518
28842,M,46.06229432586451,902480
28845,M,47.61235707152455,1290007
28847,M,46.58052053775795,1884993
28853,M,46.01703539055149,328898
28854,M,46.1342358348016,2842142
28855,M,46.190077721476186,2701592
28857,M,46.658879498476644,1252968
28860,M,45.99418072767482,2598166
28861,M,46.36604718226764,451043
28864,M,47.3222270979575,2556461
28866,M,45.98022025600617,986317
28868,M,46.018724150705026,604778
28872,M,45.966259784337524,686432
28875,M,46.50193678981446,3036705
28877,M,46.16891181875305,1206310
28878,M,46.80647762549048,1325045
28881,M,46.147745916029926,2907441
28882,M,46.00645243918992,199383
28885,M,46.2315087460418,2144424
28887,M,46.86524664203182,2573814
28889,M,45.992491967521275,1618038
28892,M,45.91041789766294,1657254
28895,M,46.095731940102745,1404460
28897,M,46.09235441979567,328056
28899,M,46.060605565710965,790912
28900,M,46.24209169740337,139843
28901,M,46.58907714013342,1029583
28903,M,46.21754827437315,1139012
28904,M,46.24209169740337,1759218
28906,M,46.26156883997296,1377201
28907,M,46.80445127650438,1491248
28908,M,46.444743731818896,2325627
28909,M,46.39993518694621,2882288
28912,M,46.70582719394321,2068622
28918,M,45.93833884100023,2305431
28920,M,46.0902152692018,2578486
28921,M,46.21079323375899,815139
28923,M,46.5645337171032,2231611
28924,M,46.49000266713192,432353
28926,M,47.37761859419176,1655416
28927,M,46.07625479753315,2302973
28928,M,45.91041789766294,1236314
28929,M,45.91041789766294,1894341
28932,M,46.56239456650934,737800
28945,M,46.034373382527214,447809
28946,M,45.92268960917804,646190
28949,M,49.069762795964685,1785326
28952,M,46.87245207308631,2740601
28956,M,46.545844553806496,2414876
28959,M,46.19345524178327,2973342
28966,M,46.029307102066596,811022
28967,M,46.060605565710965,649548
28970,M,46.510718179414724,23701
28972,M,46.13209668420774,1646129
28976,M,46.57714301745087,1500753
28977,M,47.505852380243766,642569
28980,M,45.93833884100023,1714367
28982,M,46.774278380965455,255293
28984,M,46.01028034993733,395453
28986,M,46.12027536313296,2135846
28988,M,46.06398308601805,2788254
28990,M,46.24546921771044,1528306
28991,M,45.96288226403045,2440990
28995,M,46.32461615770203,1407668
28998,M,45.934961320693155,1071287
28999,M,46.49045305757224,2466125
29002,M,45.91041789766294,697696
29008,M,47.68215942986778,202944
29009,M,46.16170638769857,1889373
29010,M,45.98022025600617,1058800
29014,M,46.03268462237367,983659
29018,M,46.97062576520715,1238942
29020,M,46.181633920708485,888548
29021,M,47.12925723402288,1877257
29024,M,45.93833884100023,1761323
29026,M,46.00814119934346,3104753
29029,M,46.0500226143494,2622331
29030,M,46.0500226143494,1754166
29031,M,45.992491967521275,1629660
29033,M,46.15326258693087,582632
29038,M,46.35546423090607,2734942
29040,M,46.761218690177465,1873807
29041,M,45.95229931266888,2039422
29043,M,46.13468622524193,2921356
29046,M,47.2715642933513,2547678
29047,M,46.90296255745779,2701995
29051,M,46.044956333888784,1843761
29053,M,47.10133629068559,1468752
29055,M,46.03099586222014,1461728
29056,M,46.018724150705026,915404
29058,M,46.16891181875305,2902633
29066,M,46.16215677813889,2191982
29068,M,46.102486980716904,1939011
29069,M,46.34319251939097,2851419
29071,M,46.215859514219616,696605
29073,M,47.657616006837564,1956541
29075,M,46.15157382677733,2426249
29078,M,46.578831777604414,740155
29079,M,47.455527164470126,1619147
29080,M,46.34319251939097,1805948
29081,M,46.17397809921368,2483673
29083,M,45.924378369331585,46431
29085,M,47.24521930855978,1108251
29086,M,46.0415788135817,1787984
29087,M,46.02210167101211,817561
29088,M,46.18624981072878,3103650
29089,M,45.9489217923618,2108622
29093,M,46.02210167101211,559458
29097,M,46.28735063271638,2269667
29098,M,46.00814119934346,2978986
29103,M,46.32968243816265,1202586
29107,M,45.96457102418398,704029
29108,M,46.21968742496702,734755
29111,M,46.0500226143494,2695246
29114,M,46.11813621253909,840646
29116,M,47.06744828600702,2047271
29117,M,46.49675770774608,407593
29118,M,47.26874996509231,1010178
29119,M,45.99418072767482,2221843
29125,M,46.82426600790653,951208
29127,M,45.96288226403045,2858561
29130,M,45.966259784337524,640313
29133,M,46.35546423090607,2967876
29134,M,46.07456603737961,61059
29135,M,46.077943557686694,1747353
29137,M,46.32247700710816,2033442
29139,M,46.536950362598475,1007158
29140,M,46.06398308601805,2301118
29143,M,46.4531875325866,940572
29144,M,46.0500226143494,1290200
29145,M,46.468836764408785,822291
29148,M,45.95229931266888,1846611
29153,M,45.92100084902451,1280178
29154,M,45.89645742599429,89039
29155,M,46.10800365161785,1178884
29157,M,46.00814119934346,3085766
29161,M,45.961193503876906,277118
29162,M,45.93665008084669,2471156
29163,M,46.02210167101211,3039269
29164,M,46.029307102066596,158088
29169,M,46.27001264074066,2356217
29170,M,46.4045510769665,2183665
29171,M,46.095731940102745,2199822
29173,M,46.3034502549789,1255585
29174,M,46.13209668420774,1739298
29175,M,46.52467865108337,2432489
29176,M,47.01329515948598,2446969
29178,M,46.77090086065838,1446740
29182,M,45.93833884100023,1916374
29184,M,46.095731940102745,621209
29185,M,46.060605565710965,2170032
29186,M,46.17949477011462,1187346
29187,M,46.13378544436128,1082584
29190,M,46.00814119934346,1088694
29191,M,46.46129374452173,2922359
29192,M,46.10079822056336,252012
29193,M,46.315271576053675,1839597
29194,M,49.701587144576365,1101410
29197,M,46.94180404098921,2209676
29201,M,46.0500226143494,2486881
29202,M,46.00814119934346,3036636
29207,M,46.34578206042516,2964126
29210,M,46.96465870386588,2336997
29213,M,50.608680214205805,387533
29215,M,45.984048166753574,2202109
29219,M,45.98022025600617,2106420
29220,M,46.07456603737961,1650461
29225,M,46.536950362598475,3048295
29227,M,47.20750339313381,1711932
29228,M,46.32923204772232,1719769
29229,M,46.07456603737961,123630
29230,M,46.10586450102399,2054135
29234,M,47.69792146329773,2706059
29237,M,45.966259784337524,2076773
29238,M,45.91041789766294,1200720
29245,M,46.06229432586451,577307
29249,M,46.17949477011462,514184
29250,M,45.89645742599429,105932
29251,M,46.25942968937909,1477282
29254,M,45.89645742599429,2566065
29256,M,46.27721807179515,2178035
29259,M,46.905889687324546,519767
29260,M,46.0500226143494,1637195
29267,M,45.93833884100023,463005
29269,M,48.82781888757741,220959
29270,M,46.06398308601805,1081599
29274,M,45.992491967521275,558004
29277,M,46.07839394812702,2396057
29283,M,46.333059958469725,3030576
29285,M,45.98022025600617,33151
29288,M,45.89645742599429,1096998
29289,M,46.181183530268164,314170
29291,M,46.06398308601805,2337762
29296,M,47.44573219238145,919729
29297,M,46.06398308601805,2878309
29298,M,46.15664010723795,2424718
29299,M,46.24760836830431,54808
29306,M,46.71595975486444,2811150
29308,M,45.97853149585263,2065682
29310,M,47.11653513206745,791975
29312,M,45.93327256053961,2788725
29313,M,46.036062142680755,20545
29318,M,45.99080320736774,799402
29320,M,46.077943557686694,737078
29321,M,46.34240454011808,2812708
29324,M,46.381696414089824,1383553
29327,M,46.43967745135828,2805310
29330,M,47.100097920972374,1528927
29331,M,46.60844148109524,949984
29339,M,46.03989005342816,1711629
29340,M,46.00814119934346,479575
29342,M,45.966259784337524,2513407
29343,M,45.97853149585263,74104
29345,M,46.837776089134856,1935484
29346,M,45.95229931266888,1876823
29348,M,46.02255206145244,1680625
29351,M,45.92100084902451,206262
29353,M,45.96288226403045,1961983
29356,M,46.077943557686694,1138337
29359,M,46.21754827437315,1811127
29364,M,45.91041789766294,709345
29365,M,46.18715059160944,386176
29367,M,45.99418072767482,54184
29368,M,46.42278984982288,2514370
29370,M,46.367735942421184,2360215
29371,M,45.966259784337524,2351965
29372,M,46.2315087460418,2270926
29373,M,46.06398308601805,2358522
29379,M,46.128719163900655,30418
29381,M,46.300072734671815,2053792
29383,M,45.98022025600617,943863
29385,M,46.11644745238555,2754852
29386,M,46.06781099676545,655080
29388,M,46.15664010723795,1716404
29391,M,46.30176149482536,2821133
29398,M,46.367735942421184,1084250
29399,M,45.89645742599429,2399828
29406,M,45.91041789766294,1976861
29407,M,46.23702541694275,34605
29410,M,45.91041789766294,2668767
29413,M,45.98022025600617,455888
29414,M,46.34578206042516,2575241
29417,M,49.34852183889728,1395228
29421,M,46.530195321984316,1851459
29422,M,45.93833884100023,271749
29423,M,46.02041291085857,1779448
29427,M,46.33643747877681,1130771
29430,M,46.00645243918992,2746311
29431,M,46.91388309765192,2114623
29433,M,45.98022025600617,1177846
29435,M,45.93833884100023,1732841
29438,M,46.082221858874426,2384688
29441,M,46.13378544436128,1834907
29443,M,45.93833884100023,1592309
29445,M,46.32968243816265,2973463
29448,M,46.4045510769665,1269292
29449,M,46.036062142680755,895541
29451,M,46.13806374554901,1181568
29454,M,45.93833884100023,2942911
29456,M,45.95229931266888,2187594
29460,M,45.93833884100023,2256061
29461,M,46.357152991059614,2203609
29462,M,46.20189904255097,2807693
29464,M,46.24378045755691,2578144
29465,M,45.950610552515336,2739049
29466,M,46.37111346272826,2352733
29468,M,46.30131110438503,2287202
29473,M,45.91041789766294,1515419
29477,M,45.96457102418398,923919
29480,M,47.85024828193962,2659038
29481,M,45.96457102418398,73546
29485,M,46.0733276676664,809924
29488,M,46.071188517072535,1481710
29490,M,46.071188517072535,2252264
29492,M,46.187938570882324,759677
29494,M,47.97375337636357,2886600
29496,M,49.95433879155001,316322
29497,M,46.036062142680755,2434589
29501,M,47.613708242845526,141752
29502,M,46.257740929225555,998172
29505,M,46.29962234423149,1366716
29508,M,46.9423672330373,564254
29512,M,46.12027536313296,593762
29519,M,46.79882180399567,2910978
29521,M,46.22813122573472,497977
29523,M,45.91041789766294,2339629
29527,M,46.341954149677754,399018
29528,M,46.113069932078474,2344061
29529,M,45.89645742599429,620602
29532,M,45.96457102418398,2973523
29535,M,45.924378369331585,1008120
29539,M,46.04664509404232,309906
29540,M,45.99418072767482,1696785
29542,M,46.54922207411358,2368599
29544,M,46.357152991059614,3080385
29547,M,46.104175740870446,1879649
29548,M,46.00814119934346,1392548
29549,M,45.95229931266888,2859824
29552,M,46.21754827437315,2391604
29555,M,46.113520322518795,2638046
29556,M,46.0500226143494,2674898
29558,M,46.0902152692018,1072952
29559,M,46.45487629274014,665135
29560,M,45.966259784337524,156048
29561,M,46.45487629274014,632798
29565,M,47.235987528519196,2896515
29568,M,46.0500226143494,2491162
29577,M,47.2715642933513,2275163
29580,M,45.93833884100023,1167170
29583,M,45.985736926907116,1350766
29586,M,46.00476367903638,2249334
29587,M,46.13209668420774,54195
29588,M,46.24378045755691,1471163
29589,M,46.425266589249304,2441838
29590,M,46.36942470257472,2378713
29594,M,46.104175740870446,855434
29597,M,46.48538677711162,2048723
29598,M,45.961193503876906,1405984
29599,M,46.00690282963025,2137280
29601,M,45.93833884100023,1195231
29603,M,46.034373382527214,858382
29607,M,46.11982497269263,611942
29608,M,47.01464633080696,976157
29610,M,45.91041789766294,958586
29611,M,47.913970777333816,1796973
29613,M,46.256052169072014,1358325
29614,M,47.46892444409068,1410388
29615,M,46.034373382527214,1273755
29620,M,47.672477259386866,104549
29624,M,46.11813621253909,1551321
29625,M,46.43922706091795,2591059
29628,M,46.196832762090345,1181752
29629,M,48.10435110023424,2301716
29633,M,46.22981998588826,2869318
29637,M,45.93327256053961,2052485
29642,M,45.924378369331585,134581
29644,M,46.13592459495514,2508399
29645,M,46.79544428368859,1894433
29648,M,45.95229931266888,2310570
29649,M,46.187938570882324,1563409
29653,M,46.189627331035865,1118871
29654,M,45.966259784337524,1091423
29655,M,46.0415788135817,1318260
29656,M,46.77180164153903,407801
29660,M,46.146057155876385,752274
29662,M,46.598759310614334,404282
29664,M,46.13378544436128,2625481
29668,M,46.26663512043358,11362
29672,M,46.7168605357451,1192715
29673,M,45.924378369331585,2934554
29676,M,51.21888745366329,170598
29678,M,47.341253850086765,3086605
29679,M,46.053850525096806,2491748
29681,M,46.0500226143494,641779
29682,M,45.95229931266888,87902
29684,M,46.23533665678921,918496
29685,M,46.39565688575847,1480537
29686,M,45.96457102418398,964225
29688,M,51.417599591714385,992224
29689,M,45.91041789766294,942721
29690,M,46.21754827437315,1792605
29693,M,46.077943557686694,137919
29695,M,45.97853149585263,1886539
29696,M,46.46557204570947,1725133
